DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-13,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,OPERATIONAL DELIVERY,ARCO UK LTD,1011709637,30996.63,Funds for 2019/20 Bulk PO11770002606 to fulfill operations delivery,HU1 2SJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,SCIENTIFIC METHODS AND LABORATORY POLICY,FERA SCIENCE LIMITED,1011709487,30051.9,National Reference Laboratory for Contaminants for core costs,YO41 1LZ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-10,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,ANALYTICS UNIT,COMMUNITY RESEARCH LTD,1011709584,29769,FSA535 ? Creation and Management of FSA Panels ?,LE9 4WB,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-14,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,FINANCE,SHARED SERVICES CONNECTED LTD,1011709641,24953.18,SSCL Core charge management services ,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-02,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,FINANCE,SHARED SERVICES CONNECTED LTD,1011709488,24782.48,SSCL Core charge management services,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-13,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011709622,24611,Littlefish - End user service charge ,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-13,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011709622,24264,Littlefish - Service Desk charge ,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,PEOPLE & ORGANISATIONAL CHANGE,CABINET OFFICE,2012700631,23573.5,CEO recruitment Campaign,SW1A 2AS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,OPERATIONAL DELIVERY,ARCO UK LTD,1011709529,23347.55,Additional funds for Bulk PO 11770002606,HU1 2SJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,ANALYTICS UNIT,THE LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,1011709531,22383,Health Economic Modelling - Estimating the Direct Cost of Microbiological Foodborne Illness,WC1E 7HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,C E F A S,2012700635,21771,Shellfish classification management E&W 2019-20,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,C E F A S,2012700635,21662.04,Shellfish official control phytoplankton analysis E&W 2019/20,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-01,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,CHIEF SCIENTIFIC ADVISORS TEAM,LEATHERHEAD FOOD RESEARCH,1011709485,21000,Leatherhead Food Research Gold Membership corporate subscription for the period.,KT22 7RY,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER,SCIENTIFIC METHODS AND LABORATORY POLICY,FERA SCIENCE LIMITED,1011709487,20960,FS 616030 - National Reference Laboratory for Contaminants,YO41 1LZ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-23,EXP - PURCHASE OF GOODS/SERVICES - OTHER,SCIENTIFIC METHODS AND LABORATORY POLICY,FERA SCIENCE LIMITED,1011709736,20960,FS 616030 - National Reference Laboratory for Contaminants,YO41 1LZ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Operational Delivery,CALDER CONFERENCES LTD,1011709696,16875.09,Conference spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-03,EXP - AMORTISATION - INTANGIBLE ASSETS,NATIONAL FOOD CRIME UNIT - PHASE 2,FLEXIFORM BUSINESS FURNITURE LTD,1011709494,16279.49,FURNITURE,EC1V 3RS,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-17,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - MOBILE PHONES,IT SERVICE DELIVERY,EE LTD,1011709681,12123.03,EE Mobile Contract ,AL10 9BW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-17,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - MOBILE PHONES,IT SERVICE DELIVERY,EE LTD,1011709681,10173.25,EE Mobile Contract ,AL10 9BW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,4625.38,Travel Costs Week 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-29,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,CHIEF SCIENTIFIC ADVISORS TEAM,CABINET OFFICE,2012700633,4400.01,4.5k to allow us to pay the final confirmed costs,SW1A 2AS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-01,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,CHIEF SCIENTIFIC ADVISORS TEAM,LEATHERHEAD FOOD RESEARCH,1011709485,4200,GOLD MEMBERSHIP,KT22 7RY,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,3799.6,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709496,3650.35,Travel Costs Week 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,3300.75,Travel Costs Week 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,3232.9,Travel Costs Week 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,3214.56,Travel Costs Week 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,3157.68,Travel Costs Week 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,3013.3,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,2982.59,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Non Meat Field Ops,CALDER CONFERENCES LTD,1011709696,2936.45,Conference spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,2477.33,Travel Costs Week 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,East 1,CALDER CONFERENCES LTD,1011709696,2448,Conference spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,2340.85,Travel Costs Week 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,2134.65,Travel Costs Week 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-03,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709496,2116.05,Travel Costs Week 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,2109.5,Travel Costs Week 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,"Novel Foods, GM, Radiological and Feed Additives",CALDER CONFERENCES LTD,1011709696,2098.68,Conference spend,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,2056,Travel Costs Week 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Operations Assurance ,CALDER CONFERENCES LTD,1011709696,2027.6,Conference spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-17,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - MOBILE PHONES,IT SERVICE DELIVERY,EE LTD,1011709681,1945.72,PO 11770002901,AL10 9BW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1799.8,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,1706.35,Travel Costs Week 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,1642.3,Travel Costs Week 17,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1625.35,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709496,1612.7,Travel Costs Week 16,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1607.51,Travel Costs Week 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1601.45,Travel Costs Week 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,1597,Travel Costs Week 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NATIONAL FOOD CRIME UNIT - PHASE 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,1510.15,Travel Costs Week 19,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,IT Information & Knowledge Management,CALDER CONFERENCES LTD,1011709696,1470,Conference spend,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Planning and Performance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,1448.95,Travel Costs Week 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,1435.8,Travel Costs Week 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,1431.35,Travel Costs Week 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,NATIONAL FOOD CRIME UNIT - PHASE 2,CALDER CONFERENCES LTD,1011709696,1414.8,Conference spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1407.91,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Corporate Support Unit,CALDER CONFERENCES LTD,1011709696,1308.25,Conference spend,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1272.05,Travel Costs Week 18,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,1267.45,Travel Costs Week 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,1242,Travel Costs Week 20,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Analytics Unit,CALDER CONFERENCES LTD,1011709696,1230.72,Conference spend,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,"Animal Feed, Foodborne Disease and Allergy (AFFDA)",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,1228.34,Travel Costs Week 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,1225.9,Travel Costs Week 20,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709518,1214.4,Travel Costs Week 17,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"Food Additives, Flavourings, and Food Contact Materials",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1210.52,Travel Costs Week 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-21,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,General Food Hygiene,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709705,1166.61,Travel Costs Week 19,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709662,1143.9,Travel Costs Week 18,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-05-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Resilience - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709748,1125.2,Travel Costs Week 20,BD1 5HQ,ADMIN
