DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT SERVICE DELIVERY,COREAZURE LTD,1011708129,31655,Datacentre Discovery and Design - Fixed Price - Azure Managed Service (WP4),EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-11,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,OPERATIONAL DELIVERY,PHOENIX SOFTWARE LIMITED,1011708182,30000,IT in Meat Plants ? AD Standardisation,YO42 1NS,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-31,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Regulatory Compliance,COMMUNITY RESEARCH LTD,1011708367,29769,FSA535 ? Creation and Management of FSA Panels ? 17th July 2017 to 16th January 2019 ,LE9 4WB,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-17,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT STRATEGY & DEVELOPMENT,ALPINE RESOURCING LTD,1011708229,28710,"IT91 for provision IT and Surveillance services, provision of support",EC1A 7DH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,OPERATIONAL DELIVERY,SIMPSON ASSOCIATES INFORMATION SERVICES LTD,1011708255,26500,Power BI - Implementation of Power BI for Operational Dashboards,YO26 6RW,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-08,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011708130,24611,LittleFish Monthy Service Desk charge ,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-08,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011708130,24264,LittleFish Monthy Service Desk charge ,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,Finance Director & Branch,SHARED SERVICES CONNECTED LTD,1011708167,24178.93,SSCL Core Charge Management Services 2018-19. ,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-30,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,OPERATIONAL DELIVERY,BERENDSEN UK LTD,1011708356,21148.47,Berendsen Laundry Lot 2 - Laundry Services 2018 - 2019,RG24 8NE,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Regulatory Compliance,C E F A S,2012700553,21076,Shellfish classification,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Regulatory Compliance,C E F A S,2012700562,21076,Shellfish classification,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-11,EXP - AMORTISATION - INTANGIBLE ASSETS,IT SERVICE DELIVERY,COMPUTACENTER UK LTD,1011708172,19374,3825620 :FSTA,AL10 9TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-22,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,SCIENTIFIC METHODS AND LABORATORY POLICY,ERNST & YOUNG LLP,1011708269,16360.62,FS101212,SE1 2AF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-11,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - TELEPHONE,IT SERVICE DELIVERY,EXPONENTIAL E LTD,1011708180,9816.84,PO11770002890,E1 8EU,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-11,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,OPERATIONAL DELIVERY,PHOENIX SOFTWARE LIMITED,1011708182,6000,INTERNAL VOLUME SERVICES,YO42 1NS,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-17,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT STRATEGY & DEVELOPMENT,ALPINE RESOURCING LTD,1011708229,5742,IT91 FOR PROVISION,EC1A 7DH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,OPERATIONAL DELIVERY,SIMPSON ASSOCIATES INFORMATION SERVICES LTD,1011708255,5300,PO 11770003967,YO26 6RW,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Operational Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,5296.98,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Operational Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,5296.98,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Procurement,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,4090.44,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Procurement,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,4090.44,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,3589.43,TRAVEL EXPENSES  Week 2,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,3283.9,TRAVEL EXPENSES  Week 2,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Operational Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,3178.2,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,3052.35,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,2829.8,TRAVEL EXPENSES  Week 2,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Finance Director & Branch,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,2505.24,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1936.15,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1906.03,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1737.15,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,1691.31,TRAVEL EXPENSES Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Procurement,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,1636.18,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Compliance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1607.31,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1583.2,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1539.96,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1503.45,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1449.55,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1439.15,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-10,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Comms Directors Office,ALEXANDER MANN SOLUTIONS LTD-2WM,1011708161,1417.62,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Analysis & Research Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1413.82,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1413.82,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Compliance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1329.2,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,1264.35,TRAVEL EXPENSES Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1258.3,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1255.9,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,1244.5,TRAVEL EXPENSES Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1231.1,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Digital,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1218.36,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1199.09,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1158.05,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,1137.8,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Service Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1118.15,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1098.1,TRAVEL EXPENSES  Week 2,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,1050.75,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,921.05,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,893.91,TRAVEL EXPENSES  Week 2,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,869.35,TRAVEL EXPENSES Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Additives,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,866.55,TRAVEL EXPENSES Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,859.8,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,845.87,TRAVEL EXPENSES Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory Compliance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708150,829.4,TRAVEL EXPENSES Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,809.05,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,803.3,TRAVEL EXPENSES- Week 3,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708265,786.85,TRAVEL EXPENSES  Week 2,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-01-28,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011708339,784.55,TRAVEL EXPENSES- Week 3,BD1 5HQ,PROGRAMME
