DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT SERVICE DELIVERY,COREAZURE LTD,1011706185,31655,Datacentre Discovery and Design - Fixed Price - Azure Managed Service (WP4),EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,COMMS,MSQ PARTNERS GROUP LTD,1011706387,30000,MSQ - Food Safety Week 2018 Oasis Plan,W1T 4TJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-07,Exp - Purchase Of Goods/Services - Consultancy,REGULATING OUR FUTURE,EPIMORPHICS LTD,1011706211,28172.5,Extra line PO 11770001519,BS20 6PT,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-13,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,DIGITAL,RAINMAKER SOLUTIONS LTD,1011706282,26500,Digital Workplace fixed work price,MK18 1HD,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,Exp - Purchase Of Goods/Services - Consultancy,FOOD CRIME UNIT ADMIN,PA CONSULTING SERVICES LTD,1011706349,24630,HM Treasury business case for Phase 2 of the NFCU build,SG8 6DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-05,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011706166,24611,Littlefish End user monthly service charge Apr 18 - Mar 19,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-05,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011706166,24264,LittleFish Monthy Service Desk charge Apr 18 - Mar 19,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-11,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,FINANCE BRANCH,SHARED SERVICES CONNECTED LTD,1011706239,24178.93,SSCL Core Charge Management Services 2018-19. ,HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-04,EXP - AMORTISATION - INTANGIBLE ASSETS,INFORMATION & KNOWLEDGE MANAGMENT,EPIMORPHICS LTD,1011706157,22950,extra line PO 11770001519.,BS20 6PT,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-07,Exp - Purchase Of Goods/Services - Consultancy,REGULATING OUR FUTURE,EPIMORPHICS LTD,1011706211,22838.39,RoF: Business Identifiers and Registration reference,BS20 6PT,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,PROCUREMENT,BRAVOSOLUTION UK LTD,1011706159,22500,Year 3 Invoice of the contract with Bravo Solutions for full suite licence access and Stakeholders from 01/05/2018 to 30/04/2019,EC2M 7AD,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-05,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ORGANISATIONAL DEVELOPMENT,CSL - K P M G LLP,1011706172,21825,"Future, Engage, Deliver Redacted course",WD17 1DE,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-13,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,C E F A S,2012700458,21215.4,Phytoplankton sampling shellfish 2018-19,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,C E F A S,2012700453,21076,Shellfish classification,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-04,EXP - AMORTISATION - INTANGIBLE ASSETS,INFORMATION & KNOWLEDGE MANAGMENT,EPIMORPHICS LTD,1011706157,20850,extra line PO 11770001519.,BS20 6PT,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-18,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,INFORMATION & KNOWLEDGE MANAGMENT,OPEN DATA INSTITUTE,1011706328,6500,MEAT CONDITION DATA PROTECTION,EC2A 4JE,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-05,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ORGANISATIONAL DEVELOPMENT,CSL - K P M G LLP,1011706172,6377,"Future, Engage, Deliver Redacted course",WD17 1DE,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,COMMS,MSQ PARTNERS GROUP LTD,1011706387,6000,FOOD SAFETY WEEK,W1T 4TJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-07,Exp - Purchase Of Goods/Services - Consultancy,REGULATING OUR FUTURE,EPIMORPHICS LTD,1011706211,5634.5,PO NO 11770001519,BS20 6PT,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-13,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,DIGITAL,RAINMAKER SOLUTIONS LTD,1011706282,5300,PO 11770003571,MK18 1HD,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,Exp - Purchase Of Goods/Services - Consultancy,FOOD CRIME UNIT ADMIN,PA CONSULTING SERVICES LTD,1011706349,4926,PROFESSIONAL FEE,SG8 6DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-07,Exp - Purchase Of Goods/Services - Consultancy,REGULATING OUR FUTURE,EPIMORPHICS LTD,1011706211,4567.68,PO 11770003475,BS20 6PT,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,PROCUREMENT,BRAVOSOLUTION UK LTD,1011706159,4500,01/05/2018-30/04/2019,EC2M 7AD,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011706356,4306.25,Travel Expenses Wk 23,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011706390,3137.55,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706356,2333,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,FOOD CRIME UNIT PROG,Capita,1011706431,2186.68,Short Term Contract and Agency Staff,SL6 1DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,COMMS,REDFERN TRAVEL LTD,1011706356,2019.7,Travel Expenses Wk 23,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706356,1969.86,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706390,1905.73,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706390,1831,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011706356,1745.79,Travel Expenses Wk 23,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,FOOD CRIME UNIT PROG,Capita,1011706431,1715.04,Short Term Contract and Agency Staff,SL6 1DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,1658.83,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011706390,1601.45,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011706356,1593.02,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011706356,1581.7,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011706390,1566.4,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011706390,1439.45,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011706356,1318.7,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,1244.12,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011706390,1218.4,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011706390,1128.79,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011706356,1061.86,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,FOOD CRIME UNIT PROG,Capita,1011706431,1029.02,Short Term Contract and Agency Staff,SL6 1DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706390,984.7,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011706390,959,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011706356,956.6,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706356,865.2,Travel Expenses Wk 23,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,REDFERN TRAVEL LTD,1011706356,855.5,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,COMMS,REDFERN TRAVEL LTD,1011706356,837.41,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,829.42,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,829.42,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,829.42,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,829.42,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,829.42,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,INPORT & EXPORTS TEAM,Capita,1011706431,829.42,Short Term Contract and Agency Staff,SL6 1DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011706390,825.68,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011706356,793.1,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706356,742.2,Travel Expenses Wk 23,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011706390,703,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706390,662.82,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011706356,659.5,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - SHORT-TERM CONTRACT & AGENCY STAFF,FOOD CRIME UNIT PROG,Capita,1011706431,645.66,Short Term Contract and Agency Staff,SL6 1DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,PROCUREMENT,REDFERN TRAVEL LTD,1011706356,643.5,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011706356,630.65,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,REDFERN TRAVEL LTD,1011706390,597.2,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011706390,595.1,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011706390,593.86,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011706356,553.69,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011706356,544,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011706390,503.84,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CHIEF SCIENTIST  ,REDFERN TRAVEL LTD,1011706390,482.68,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011706356,479.95,Travel Expenses Wk 23,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011706390,469.09,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INFORMATION & KNOWLEDGE MANAGMENT,REDFERN TRAVEL LTD,1011706390,450.4,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT SERVICE DELIVERY,REDFERN TRAVEL LTD,1011706356,429.6,Travel Expenses Wk 23,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-06-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,REDFERN TRAVEL LTD,1011706390,424.7,TRAVEL EXPENSES UK WEEK 24,BD1 5HQ,ADMIN
