DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-17,Exp - Purchase Of Goods/Services - Consultancy,Finance Director & Branch,PA CONSULTING SERVICES LTD,1011709383,48900,Call off agreement - PA support to review and process improvement for Finance and Procurement workstreams.,SG8 6DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT Service Delivery,COREAZURE LTD,1011709214,47747.58,"Datacentre Discovery and Design - Variable - Azure Basket of Goods - VMs, OMS & Storage (WP5)",EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Chief Scientific Advisors team,FERA SCIENCE LIMITED,1011709139,44486,FERA project ,YO41 1LZ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Comms Directors Office,CALDER CONFERENCES LTD,1011709176,39366.67,Calder Conference - FSA Management Conference hiring of The Mercure Manchester for 20th to 21st Nov 2018,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-12,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT Service Delivery,COREAZURE LTD,1011709352,37085.88,Azure CSP Consumption 18/19,EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,Scientific Methods & Laboratory Policy,ERNST & YOUNG LLP,1011709120,35209.1,Funding for the 2nd phase review of UK's official control laboratories in food and feed enforcement,SE1 2AF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Analytics Unit,KANTAR UK,1011709156,34938.75,Behaviour change intervention and experiment design,W5 2AU,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-09,EXP - AMORTISATION - INTANGIBLE ASSETS,Regulating our Future,RAINMAKER SOLUTIONS LTD,1011709267,34000,ROF - WP 17 RaFB Discovery,MK18 1HD,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT Service Delivery,COREAZURE LTD,1011709191,31655,Datacentre Discovery and Design ,EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-12,EXP - PURCHASE OF GOODS/SERVICES- OTHER - PROGRAMME EXP - LOCAL AUTHORITY GRANTS,Regulatory Delivery,TRADING STANDARDS INSTITUTE (GRANTS),1011709328,30927.5,Feed Off. Conts 2019 / 20 NTS/TSI fees. Feed Official Controls funding 2019 / 20,SS15 6TH,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,Exp - Purchase Of Goods/Services - Consultancy,Operations Assurance ,RAINMAKER SOLUTIONS LTD,1011709362,29400,Call off Order Form for Management Consultancy Services MCF2,MK18 1HD,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,Exp - Purchase Of Goods/Services - Consultancy,Operations Assurance ,RAINMAKER SOLUTIONS LTD,1011709362,29196.04,Call off Order Form for Management Consultancy Services MCF2,MK18 1HD,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-09,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,IT Strategy,MASTEK UK LTD,1011709252,28625,FSA640 Portfolio Management Support,RG1 8BW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,IT Strategy,SIMPSON ASSOCIATES INFORMATION SERVICES LTD,1011709311,26500,FSA645 - Power BI Premium Implementation,YO26 6RW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,Operational Delivery,ARCO UK LTD,1011709117,26342.31,Additional funds for Bulk PO 11770002606,HU1 2SJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-12,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,Operational Delivery,ELASTACLOUD LTD,1011709347,26200,Raw Drinking Milk Thresholds and Triggers,EC1N 2SW,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-25,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,IT Strategy,MOZAIC SERVICES LTD,1011709423,25956.75,FSA644 Capabilities Assessment,EC2R 7HG,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT Service Delivery,LITTLE FISH UK LTD,1011709166,24611,Littlefish End service charge,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT Service Delivery,LITTLE FISH UK LTD,1011709166,24264,Little Fish Service Charge,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-24,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - TELEPHONE,IT Service Delivery,4 NET,1011709412,24141.33,New VC Solution  Support,M32 0TR,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-16,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - MOBILE PHONES,IT Service Delivery,EE LTD,1011709376,22976.49,EE Mobile Contract over (quantity redacted FOI s.43) - additions,AL10 9BW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-16,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT Strategy,LITTLE FISH UK LTD,1011709375,22264,Service Catalogue Management,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Chief Scientific Advisors team,ANIMAL AND PLANT HEALTH AGENCY,2012700607,21430.88,FS301080: The FSA are providing financial support to APHA to carry out whole genome sequencing characterisation of ESBL/ampC/Carbapenems/colistin resistant Escherichia coli ,YO1 7PX,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Digital,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,21064.78,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - AMORTISATION - INTANGIBLE ASSETS,NFCU Phase 2,CLUE COMPUTING COMPANY LTD,1011709308,20900,Implementation service for NFCU new Clue Case Management system,BS14 0LP,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER,Chief Scientific Advisors team,GREENSTREET BERMAN LTD,1011709160,20890,Behaviour and Compliance - Motivators and Economic incentive drivers in the UK Meat Industry,W1T 5HP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Legal Branch A & Investigations,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,11072.18,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - AMORTISATION - INTANGIBLE ASSETS,Operational Delivery,LITTLE FISH UK LTD,1011709132,10925.34,PO 11770004346,NG1 1LS,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-12,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT Service Delivery,COREAZURE LTD,1011709352,9340.79,"Datacentre Discovery and Design - Variable - Azure Basket of Goods - VMs, OMS & Storage (WP5)",EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Chief Scientific Advisors team,FERA SCIENCE LIMITED,1011709139,8897.2,PROFESSIONAL SERVICES,YO41 1LZ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-17,Exp - Purchase Of Goods/Services - Consultancy,Finance Director & Branch,PA CONSULTING SERVICES LTD,1011709383,8100,Consultant costs for review and process improvement for cost model,SG8 6DP,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-09,EXP - AMORTISATION - INTANGIBLE ASSETS,Regulating our Future,RAINMAKER SOLUTIONS LTD,1011709267,6800,REGISTER FOOD,MK18 1HD,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,Exp - Purchase Of Goods/Services - Consultancy,Operations Assurance ,RAINMAKER SOLUTIONS LTD,1011709362,5880,DELIVARY MANAGER,MK18 1HD,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,Exp - Purchase Of Goods/Services - Consultancy,Operations Assurance ,RAINMAKER SOLUTIONS LTD,1011709362,5839.21,DELIVERY MANAGER,MK18 1HD,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-09,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,IT Strategy,MASTEK UK LTD,1011709252,5725,FSA640 Portfolio Management Support,RG1 8BW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,"Novel Foods, GM, Radiological and Feed Additives",CALDER CONFERENCES LTD,1011709144,5581,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Finance Director & Branch,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709313,5524.2,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Chief Scientific Advisors team,CALDER CONFERENCES LTD,1011709144,5430,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Comms Directors Office,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,5355.81,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,IT Strategy,SIMPSON ASSOCIATES INFORMATION SERVICES LTD,1011709311,5300,FSA645 - Power BI Premium Implementation,YO26 6RW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Operational Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,5296.98,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Operational Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709313,5296.98,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-12,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,Operational Delivery,ELASTACLOUD LTD,1011709347,5240,PM RESOURCE,EC1N 2SW,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-25,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,IT Strategy,MOZAIC SERVICES LTD,1011709423,5191.35,IT CAPABLITY,EC2R 7HG,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,NFCU Phase 2,CALDER CONFERENCES LTD,1011709363,4556.05,Bulk PO line for Calders 2019 spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Operational Delivery,CALDER CONFERENCES LTD,1011709363,4169.68,Bulk PO line for Calders 2019 spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709245,3839.33,TRAVEL EXPENSES  - WEEK 13,BD1 1PL,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,Comms Directors Office,CALDER CONFERENCES LTD,1011709176,3684.17,Calder Conference - FSA Management Conference additional cost,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-26,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709442,3674.8,TRAVEL EXPENSES  -  WEEK 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,NFCU Phase 2,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709313,3538.56,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IT Service Delivery,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709313,3480,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,NFCU Phase 2,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,3418.14,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709245,3414.65,TRAVEL EXPENSES  - WEEK 13,BD1 1PL,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,NFCU Phase 2,CALDER CONFERENCES LTD,1011709144,3221.31,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Regulatory Delivery,CALDER CONFERENCES LTD,1011709144,3100.8,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Risk Assessment - operations,CALDER CONFERENCES LTD,1011709144,3050.93,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-16,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709377,3042.8,TRAVEL EXPENSES  - WEEK 14,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-01,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Chief Scientific Advisors team,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709106,2998.72,TRAVEL EXPENSES  - WEEK 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-16,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709377,2641.6,TRAVEL EXPENSES  - WEEK 14,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709106,2620.4,TRAVEL EXPENSES  - WEEK 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Operational Delivery,CALDER CONFERENCES LTD,1011709144,2520.76,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709245,2520.45,TRAVEL EXPENSES  - WEEK 13,BD1 1PL,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Food Incidents & Resilience - Prog,CALDER CONFERENCES LTD,1011709144,2513.35,BULK PO - FSA Conference spend Nov 18 onwards,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-16,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709377,2431.65,TRAVEL EXPENSES  - WEEK 14,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-11,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Digital,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709313,2365.15,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-08,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,Corporate Support Unit,ALEXANDER MANN SOLUTIONS LTD-2WM,1011709226,2296.48,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-26,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NFCU Phase 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709442,2296.39,TRAVEL EXPENSES  -  WEEK 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,East 1,CALDER CONFERENCES LTD,1011709363,2244.91,Bulk PO line for Calders 2019 spend,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Risk Assessment - operations,CALDER CONFERENCES LTD,1011709363,2222,Bulk PO line for Calders 2019 spend,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-02,EXP - AMORTISATION - INTANGIBLE ASSETS,NFCU Phase 2,4 NET,1011709123,2217,Addtional screen Apex House,M32 0TR,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-15,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,Regulating our Future,CALDER CONFERENCES LTD,1011709363,2175.44,Bulk PO line for Calders 2019 spend,LS16 6RF,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-26,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709442,2149,TRAVEL EXPENSES  -  WEEK 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2019-04-01,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011709106,2089.5,TRAVEL EXPENSES  - WEEK 12,BD1 5HQ,PROGRAMME
