DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-16,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,OPERATIONAL DELIVERY,IBM UNITED KINGDOM LTD,1011707703,44067.06,CCIR Block Chain Pilot Phase 2,PO6 3AE,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-23,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT SERVICE DELIVERY,COREAZURE LTD,1011707767,42066.72,"Datacentre Discovery and Design - Variable - Azure Basket of Goods - VMs, OMS & Storage (WP5)",EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,CHIEF SCIENTIST,I C F CONSULTING SERVICES LTD,1011707623,39513,Research project - Barriers and Enablers to the reporting of intelligence on Food Crime,EC4M 5SB,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-30,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,C E F A S,2012700545,36262.5,Shellfish biotoxin monitoring 2018/19,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-20,EXP - PURCHASE OF GOODS/SERVICES- OTHER - LEASE CAR COSTS,OPERATIONAL DELIVERY,AON UK LTD,1011707727,35817.6,AON Lease Car Insurance 1 Nov 18 - 31 Oct 19,M2 1EN,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,"RADIOLOGICAL, NOVEL FOODS & PROCESSES",C E F A S,2012700540,33408.93,Consumer Habits Research around Radiological Sites ,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-26,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,MEAT HYGIENE POLICY,B A E SYSTEMS (OPS) T/A CORDA,1011707786,33000,?Analysis and advice on Sampling of Fresh Poultry Meat for Salmonella in Slaughterhouses & Cutting Plants?,GU14 6YU,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,IT SERVICE DELIVERY,COREAZURE LTD,1011707572,31655,Datacentre Discovery and Design - Fixed Price - Azure Managed Service (WP4),EC1A 4EN,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-28,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,REGULATORY DELIVERY,TRADING STANDARDS INSTITUTE (GRANTS),1011707806,30895,Feed Official Controls funding 2018/19: NTS/TSI fees,SS15 6TH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,OPERATIONAL DELIVERY,ARCO UK LTD,1011707547,28667.75,Additional Line for PO 11770002606 - 2 year extension to contract,HU1 2SJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,IT SERVICE DELIVERY,COMPUTACENTER UK LTD,1011707820,27501.33,Adobe licenses renewal,AL10 9TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-16,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS - MEETING ROOM HIRE,COMMS,LEWIS LIVE LTD,1011707702,25502.75,Lewis Live - cost for event management of FSA Management Conference 2018,KT1 2SZ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011707665,24611,Littlefish End user monthly service charge,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,IT SERVICE DELIVERY,LITTLE FISH UK LTD,1011707665,24264,LittleFish Monthy Service Desk charge ,NG1 1LS,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-09,EXP - PURCHASE OF GOODS/SERV - SUPPORT - IT SUPPORT SERVICES,FINANCE,SHARED SERVICES CONNECTED LTD,1011707636,24178.93,"SSCL Core Charge Management Services 2018-19.  12 months at ?24,270.42",HP2 7AH,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-20,EXP - AMORTISATION - INTANGIBLE ASSETS,IT STRATEGY & DEVELOPMENT,COMPUTACENTER UK LTD,1011707723,22901.6,Lenovo laptop,AL10 9TW,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,ANALYSIS & RESEARCH BRANCH,IPSOS MORI,1011707716,22050,February 2018 Fieldwork materials signed off,E1W 1YW,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-21,Exp - Purchase Of Goods/Services - Consultancy,OPERATIONAL DELIVERY,MAZARS LLP,1011707736,21500,Employment Status Review ? contractors,E1W 1DD,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-30,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,C E F A S,2012700545,21076,Shellfish classification,NR33 0HT,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-16,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,KANTAR UK,1011707698,19000,FHRS Consumer Tracker - 2018,W5 1UA,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-20,EXP - AMORTISATION - INTANGIBLE ASSETS,IT STRATEGY & DEVELOPMENT,COMPUTACENTER UK LTD,1011707723,16062.2,PO 11770004110,AL10 9TW,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-08,Exp - Purchase Of Goods/Services - Consultancy,NATIONAL FOOD CRIME UNIT - PHASE 2,PA CONSULTING SERVICES LTD,1011707616,13235,PROFESSIONAL FEES,SG8 6DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-02,Exp - Purchase Of Goods/Services - Consultancy,NATIONAL FOOD CRIME UNIT - PHASE 2,PA CONSULTING SERVICES LTD,1011707555,13056.1,PROFESSIONAL FEES,SG8 6DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-02,Exp - Purchase Of Goods/Services - Consultancy,NATIONAL FOOD CRIME UNIT - PHASE 2,PA CONSULTING SERVICES LTD,1011707555,13013.6,NFCA BUSINESS,SG8 6DP,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-16,EXP - PURCHASE OF GOODS/SERVICES - IT MANAGEMENT AND CHANGE - IT DEVELOPMENT,OPERATIONAL DELIVERY,IBM UNITED KINGDOM LTD,1011707703,8813.41,CCIR Block Chain Pilot Phase 2,PO6 3AE,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,OPERATIONAL DELIVERY,ARCO UK LTD,1011707547,5733.57,Additional Line for PO 11770002606 - 2 year extension to contract,HU1 2SJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,IT SERVICE DELIVERY,COMPUTACENTER UK LTD,1011707820,5500.27,PO 11770004207,AL10 9TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - BASIC SALARY,Food Crime Unit - Prog,ALEXANDER MANN SOLUTIONS LTD-2WM,1011707661,5076.84,TEMPORARY STAFF,EC2N 3AQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-20,EXP - AMORTISATION - INTANGIBLE ASSETS,IT STRATEGY & DEVELOPMENT,COMPUTACENTER UK LTD,1011707723,4580.32,FSTA LENOVO,AL10 9TW,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,3429.55,Week 44 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,3105.03,Week 43 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - BASIC SALARY,FINANCE,ALEXANDER MANN SOLUTIONS LTD-2WM,1011707661,2983.32,TEMPORARY STAFF,EC2N 3AQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-16,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,REGULATORY DELIVERY,KANTAR UK,1011707698,2936,FHRS Consumer Tracker 2018 - Additional questions,W5 1UA,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,2675.85,Week 45 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,2653.5,Week 44 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,2623.75,Week 43 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,2567.4,Week 45 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Service Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,2392.25,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,2121.7,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,1935.2,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,1874.4,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1655.3,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1652,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1610.56,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,1535.2,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1532.6,Week 43 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,1373.85,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Digital,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,1320.8,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,1239.5,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1177.45,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1136.03,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,1112.65,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FINANCE,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,1093.6,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,1063.7,Week 44 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,1063.1,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,1061.3,Week 44 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,992.75,Week 43 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,983.8,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,981.7,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,958.65,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,896.59,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,888.2,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,852.3,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,842.85,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,841.9,Week 43 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,836.1,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,829.95,Week 45 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,829.16,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,819.9,Week 44 - Travel and Subsistence,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,816.1,Week 43 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707595,802.2,Week 43 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,786.75,Week 45 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-19,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707711,767.2,Week 45 - Travel and Subsistence,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-11-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011707667,740.29,Week 44 - Travel and Subsistence,BD1 5HQ,PROGRAMME
